216,Ноутбук MSI GF65 THIN 11UD (GF63 11UD-213XPL) [71387],41366₴,Немає в наявності,"['https://content2.rozetka.com.ua/goods/images/big/282606278.jpg', 'https://content2.rozetka.com.ua/goods/images/big/282606302.jpg']"
217,Ноутбук Acer Predator Helios 300 PH315-54-73GX (NH.QC1EU.006) Abyssal Black,92799₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/283908759.jpg', 'https://content.rozetka.com.ua/goods/images/big/283908761.jpg']"
218,Ноутбук НР ProBook 455 G8 (1Y9H1AV_V3) Silver,41655₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/248179747.jpg', 'https://content2.rozetka.com.ua/goods/images/big/248179782.jpg']"
219,Ноутбук Acer Aspire 3 A315-23-A6LY (NX.HVTEU.038) Charcoal Black,13999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/280636037.jpg', 'https://content.rozetka.com.ua/goods/images/big/280636040.jpg']"
220,Ноутбук MSI GL76 / i7-12700H / 32 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3060 / 144Hz / для игр,98974₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274813530.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813542.jpg']"
221,Ноутбук Acer Aspire 7 A715-42G-R0VS FullHD Black (NH.QBFEU.00A),40589₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/282340404.jpg', 'https://content1.rozetka.com.ua/goods/images/big/282340417.jpg']"
222,Ноутбук ASUS ASUSPRO BR1100FKA-BP1164X (90NX03A1-M00D50) Dark Grey,15299₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/279471698.jpg', 'https://content.rozetka.com.ua/goods/images/big/279471706.jpg']"
223,"Ноутбук ASUS ROG Strix G15 / AMD Ryzen™ 7 4800H, 8 ядер / 16 Gb RAM / SSD 512 GB / NVIDIA GeForce RTX 3050, 4 ГБ GDDR6 / 144 Гц / для игр",52768₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813293.jpg', 'https://content.rozetka.com.ua/goods/images/big/274813305.jpg']"
224,"Ноутбук Lenovo IdeaPad 3-15 / i5-1135G7 / 16 GB RAM / SSD 512 GB / Intel Iris Xe Graphics / матовый, LED, IPS / для офиса и дома",33755₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/280627284.jpg', 'https://content.rozetka.com.ua/goods/images/big/280627296.jpg']"
225,Ноутбук HP Pavilion 14-dv0003ua (424K6EA) Natural Silver,61655₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/196584043.png', 'https://content2.rozetka.com.ua/goods/images/big/196584044.png']"
226,Ноутбук Dream Machines RG3060-15 (RG3060-15UA45),110959₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/249026251.jpg', 'https://content2.rozetka.com.ua/goods/images/big/249026263.jpg']"
227,Ноутбук Lenovo IdeaPad Gaming 3-15ACH (82K200N5PB),43332₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/280628476.jpg', 'https://content.rozetka.com.ua/goods/images/big/280628484.jpg']"
228,Ноутбук ASUS ROG Strix G17 G713IC-HX010 (90NR05M2-M002K0),64349₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/282300586.jpg', 'https://content.rozetka.com.ua/goods/images/big/282300593.jpg']"
229,"Ноутбук 14"" HP Chromebook Intel Celeron N4020 RAM 4GB eMMC 64GB Chrome OS (14a-na0006ns)",9998₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/275333776.jpg', 'https://content2.rozetka.com.ua/goods/images/big/275333788.jpg']"
230,"Ноутбук Onn Clamshell 14.0"" 4/128GB, i3-8145U (100003497) Срібний",14847₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/277388397.jpg', 'https://content.rozetka.com.ua/goods/images/big/277388405.jpg']"
231,Ноутбук Dream Machines RT3070-15 (RT3070-15UA31),85999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274826186.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274826191.jpg']"
232,"Ноутбук ASUS TUF Gaming F17 / i5-11400H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 + Intel UHD Graphics / матовый, LED, IPS / для игр",46670₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/282197015.jpg', 'https://content1.rozetka.com.ua/goods/images/big/282197022.jpg']"
233,Ноутбук ASUS Zenbook S 13 OLED UM5302TA-LV519W (90NB0WA3-M00SP0) Ponder Blue,62999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/284552638.jpg', 'https://content2.rozetka.com.ua/goods/images/big/284552639.jpg']"
234,"Ноутбук Acer Nitro AN515-45 15.6"" | Full HD (1920x1080) | IPS | 144Hz | AMD Ryzen 7 5800H | 16 DDR4 | SSD 512Gb | GeForce RTX 3060 (6GB | GDDR6 | 192Bit) | Windows 10 Home",67940₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/266357991.jpg', 'https://content2.rozetka.com.ua/goods/images/big/266358015.jpg']"
235,Ноутбук Lenovo IdeaPad 3 14ITL6 (82H700KPRA) Arctic Grey,13999₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/258420085.jpg', 'https://content.rozetka.com.ua/goods/images/big/258420086.jpg']"
236,Ноутбук ASUS Vivobook Pro 15X M6501RR-LP016W (90NB0YS2-M000K0) Earl Grey / AMD Ryzen 9 6900HX / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3070 / Windows 11 Pro,79999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/275722573.jpg', 'https://content.rozetka.com.ua/goods/images/big/275722583.jpg']"
237,"Ноутбук HP Pavilion 15 / Ryzen 5-5500, 6 ядер / 16 GB RAM / SSD 512 GB / серебристый",40591₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813095.jpg', 'https://content1.rozetka.com.ua/goods/images/big/274813104.jpg']"
238,Ноутбук Lenovo V15 (82C500JNRA),29437₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/276931989.jpg', 'https://content2.rozetka.com.ua/goods/images/big/276932003.jpg']"
239,"Ноутбук ASUS TUF Gaming F15 / i5-11400H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 + Intel UHD Graphics / 144Hz LED, IPS / игровой",43885₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/282196943.jpg', 'https://content.rozetka.com.ua/goods/images/big/282196952.jpg']"
240,Ноутбук Dell Vostro 15 3510 (N8004VN3510UA_UBU) Black,29999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/242507978.jpg', 'https://content1.rozetka.com.ua/goods/images/big/242507979.jpg']"
241,Ноутбук Lenovo Legion 5 17ACH6 (82K0002UPB),54701₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/285782307.jpg', 'https://content1.rozetka.com.ua/goods/images/big/285782319.jpg']"
242,Ноутбук ASUS ZenBook UX425EA-KI852 (90NB0SM1-M007M0),33375₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/277933123.jpg', 'https://content2.rozetka.com.ua/goods/images/big/277933137.jpg']"
243,Ноутбук Dell Latitude 3420 (N012L342014UA_WP) Black,38250₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/196046694.jpg', 'https://content1.rozetka.com.ua/goods/images/big/196046696.jpg']"
244,Ноутбук HP 240 G8 (34N66ES),16568₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/276971764.jpg', 'https://content.rozetka.com.ua/goods/images/big/276971776.jpg']"
245,ASUS TUF Gaming F15 intel core i5-10300H \ 4 ядра 8 потоків \ ОЗУ 16GB / SSD 512 GB \ nVidia GTX1650 \ для ігор,39816₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/277114381.jpg', 'https://content1.rozetka.com.ua/goods/images/big/277114382.jpg']"
246,Ноутбук Lenovo IdeaPad 3 15ALC6 (82KU00VERM) [66411],32733₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/263457231.jpg', 'https://content2.rozetka.com.ua/goods/images/big/263457242.jpg']"
247,Ноутбук Lenovo ThinkBook 14 G2 ITL (20VD0096RA) Mineral Grey,25999₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/252167139.jpg', 'https://content2.rozetka.com.ua/goods/images/big/252167152.jpg']"
248,Ноутбук ASUS X515FA-EJ180W / i3-10110U / 8 GB RAM / SSD 480 GB / для бизнеса,26697₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813754.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813758.jpg']"
249,Ноутбук Acer Nitro 5 AN515-57-79TD (NH.QESAA.005) [72080],50544₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/284719194.png', 'https://content1.rozetka.com.ua/goods/images/big/284719203.jpg']"
250,"Ноутбук ASUS Vivobook Pro 15 / Intel Core i5-11300H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 + Intel Iris Xe Graphics / Глянцевый, OLED / для мультимедиа",49470₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/276397377.jpg', 'https://content2.rozetka.com.ua/goods/images/big/276397380.jpg']"
251,Ноутбук Lenovo ThinkPad E15 Gen 2 (20TD0001RA) Black,37772₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/252187527.jpg', 'https://content2.rozetka.com.ua/goods/images/big/252187528.jpg']"
252,"Ноутбук 15"" Microsoft Surface Book 3 Gaming Intel Core i7-1065G7 RAM 32GB SSD 512GB GeForce GTX 1660 Ti Max-Q Windows 11 (‎SMN-00005)",63999₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/275333718.jpg', 'https://content1.rozetka.com.ua/goods/images/big/275333731.jpg']"
253,Ноутбук Dream Machines RG3060-15 (RG3060-15UA29) Black,66999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/251501833.jpg', 'https://content1.rozetka.com.ua/goods/images/big/251501834.jpg']"
254,Ноутбук Acer Enduro Urban N3 EUN314-51WG-3513 (NR.R1DEU.001) Hunter Green,28999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274160747.jpg', 'https://content1.rozetka.com.ua/goods/images/big/274160748.jpg']"
255,Ноутбук ThinkBook 14 G3 ACL Mineral Grey (21A2003XRA) Lenovo,36518₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/279405733.jpg', 'https://content2.rozetka.com.ua/goods/images/big/279405753.jpg']"
256,Ноутбук Dell Vostro 5510 (N7500CVN5510GE_WP11) Titan Grey,40366₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/282974953.jpg', 'https://content2.rozetka.com.ua/goods/images/big/282974954.jpg']"
257,Ноутбук ASUS ExpertBook B7 Flip B7402FEA-LA0385R (90NX0481-M007F0) Star Black,76399₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/255414193.jpg', 'https://content.rozetka.com.ua/goods/images/big/255414194.jpg']"
258,Ноутбук Acer Aspire 3 A315-58G-57N6 (NX.ADUEU.01P) Pure Silver,30799₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/285459621.jpg', 'https://content2.rozetka.com.ua/goods/images/big/285459664.jpg']"
259,"Ноутбук HP Pavilion / i5-11300H,4 ядра / 16 GB RAM / SSD 960 GB / NVIDIA GeForce GTX 1650, 4 ГБ GDDR6 / для игр",50789₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274813355.jpg', 'https://content1.rozetka.com.ua/goods/images/big/274813366.jpg']"
260,Ноутбук Lenovo IdeaPad 3-17 / i3-1115G4 / 8 GB RAM / SSD 512 GB / Intel UHD Graphics / для офиса и дома,26831₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/282196994.jpg', 'https://content.rozetka.com.ua/goods/images/big/282197002.jpg']"
261,Ноутбук Lenovo IdeaPad 3 15IGL05 (81WQ002YRA),15100₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/267380130.jpg', 'https://content2.rozetka.com.ua/goods/images/big/267380138.jpg']"
262,"Ноутбук Acer Aspire Vero / Intel Core i5-1155G7, 4 ядра / 20 GB RAM / SSD 512 GB / IPS / ECO PC / для работы и учебы",44650₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274813368.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813374.jpg']"
263,"Ноутбук 14"" Lenovo V14 ADA Iron Gray Texture 82C600LURA (AMD Radeon Graphics, AMD Ryzen 3 3250U, 8 ГбGb, 60 Гц)",19676₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/280888341.jpg', 'https://content1.rozetka.com.ua/goods/images/big/280888351.jpg']"
264,Ноутбук Acer ConceptD 7 CC715-72P (NX.C6WEU.003),166349₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/260262677.jpg', 'https://content.rozetka.com.ua/goods/images/big/260262702.jpg']"
265,Ноутбук Honor MagicBook 15 (5301AAPN-001),35611₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/275554546.jpg', 'https://content2.rozetka.com.ua/goods/images/big/275554550.jpg']"
266,Ноутбук Acer TravelMate P2 TMP215-41-G2-R3R1 (NX.VRYEU.006) Shale Black,34999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/248743205.jpg', 'https://content.rozetka.com.ua/goods/images/big/248743207.jpg']"
267,Ноутбук Honor MagicBook 14 (5301AAPL),31849₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/282297262.jpg', 'https://content.rozetka.com.ua/goods/images/big/282297274.jpg']"
268,Ноутбук Acer Aspire 5 A515-45 FullHD Silver (NX.A82EU.018),30007₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/283157869.jpg', 'https://content.rozetka.com.ua/goods/images/big/283157881.jpg']"
269,Ноутбук HP 250 G8 (45P55ES) Asteroid Silver,29999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/220195773.png', 'https://content.rozetka.com.ua/goods/images/big/220195774.png']"
270,Ноутбук Lenovo IdeaPad 3 15ITL05 Sand (81X800KLUS),18799₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/284260410.jpg', 'https://content1.rozetka.com.ua/goods/images/big/284260411.jpg']"
271,"Ноутбук 13.5"" Acer Chromebook Spin 713 Intel Core i5-10210U RAM 8GB SSD 256GB Chrome OS (CP713-2W-560V) v2",26977₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/283139857.jpg', 'https://content.rozetka.com.ua/goods/images/big/283139859.jpg']"
272,Ноутбук Acer TravelMate P2 TMP215-53-3294 (NX.VPVEU.00R) Shale Black,29999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/245895008.jpg', 'https://content1.rozetka.com.ua/goods/images/big/245895014.jpg']"
273,"Ноутбук Lenovo IdeaPad 5 14IIL05 14"" FHD 8/256GB, i5-1035G1 (81YH0017US) Срібний",24714₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/268835447.jpg', 'https://content2.rozetka.com.ua/goods/images/big/268835463.jpg']"
274,Ноутбук ASUS ZenBook 14 UX435EG-KK512R (90NB0SI2-M009K0) Pine Grey,56999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/269067960.jpg', 'https://content.rozetka.com.ua/goods/images/big/269067961.jpg']"
275,"Ноутбук Acer Aspire 3 / AMD Athlon Silver 3050U / 12 GB RAM / SATA III 64 GB + M.2 PCIe 240 GB / Матовый, LED, IPS / для офиса и дома",17265₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/282197068.jpg', 'https://content1.rozetka.com.ua/goods/images/big/282197075.jpg']"
276,Ноутбук HP Pavilion Aero Laptop 13-be0024ua (5A5Y9EA) Ceramic White,43355₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/251291697.jpg', 'https://content1.rozetka.com.ua/goods/images/big/251291698.jpg']"
277,Ноутбук LG GRAM 2021 16Z90P / Intel Core i7-1165G7 / 16 GB RAM / SSD 512 GB/ для дизайна,74230₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274813394.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813406.jpg']"
278,Ноутбук Vinga Spirit S141 (S141-C424128GW11P_),12279₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/269684389.jpg', 'https://content.rozetka.com.ua/goods/images/big/269684399.jpg']"
279,Ноутбук Samsung Galaxy Book Pro NP950XDB (NP950XDB-KB1US),64176₴,Є в наявності,['https://content1.rozetka.com.ua/goods/images/big/268985667.jpg']
280,Ноутбук Panasonic TOUGHBOOK CF-31 (CF-314B603N9),113111₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/250890954.jpg', 'https://content.rozetka.com.ua/goods/images/big/250890963.jpg']"
281,Ноутбук Lenovo ThinkPad E15 (20TD0001RA),38265₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/260262226.jpg', 'https://content1.rozetka.com.ua/goods/images/big/260262236.jpg']"
282,"Ноутбук Acer Aspire 5 A515-56G (NX.AT2EU.006); 15.6"" FullHD (1920x1080) IPS LED матовий / Intel Core i5-1135G7 (2.4 - 4.2 ГГц) / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce MX450, 2 ГБ / без ОП / LAN / Wi-Fi камера / Без ОС / 1.9 кг / сріблястий /",42550₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/281444986.jpg', 'https://content.rozetka.com.ua/goods/images/big/281444995.jpg']"
283,"Ноутбук Acer Aspire 5 A515 (NX.AAS1A.001), 15.6"" FullHD (1920x1080) IPS LED матовий / Intel Core i3-",22843₴,Немає в наявності,"['https://content.rozetka.com.ua/goods/images/big/275730790.jpg', 'https://content.rozetka.com.ua/goods/images/big/275730792.jpg']"
284,Ноутбук Honor MagicBook X 15 (BBR-WAI9A) Space Grey,23999₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/196872104.jpg', 'https://content1.rozetka.com.ua/goods/images/big/196872102.jpg']"
285,Ноутбук ASUS Laptop X515JA-EJ1814 (90NB0SR3-M34690) Peacock Blue / Intel Pentium Gold 6805 / RAM 8 ГБ / SSD 256 ГБ,18499₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/275080610.jpg', 'https://content.rozetka.com.ua/goods/images/big/275080618.jpg']"
286,Ноутбук Dell Precision 7560 (210-AYYF_I732A) Grey,142312₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/278326093.jpg', 'https://content1.rozetka.com.ua/goods/images/big/278326098.jpg']"
287,"Ноутбук Lenovo Legion 5-15 / AMD Ryzen™ 7 5800H, 8 ядер / 32 GB RAM / SSD 1 Tb / NVIDIA GeForce RTX 3060? 6 ГБ GDDR6 / 165 Гц / для игр",86593₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813485.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813493.jpg']"
288,Ноутбук Dell Inspiron 5515 / Ryzen 5 5500U / 16 GB RAM / SSD 512 GB / AMD Radeon™ Graphics / для учебы,43128₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/274813809.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813814.jpg']"
289,"Ноутбук Lenovo Legion 5-15 / AMD Ryzen™ 7 5800H, 8 ядер / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3070, 8 ГБ GDDR6 / 165 Гц / ноутбук для игр",108242₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/274813129.jpg', 'https://content.rozetka.com.ua/goods/images/big/274813136.jpg']"
290,Ноутбук ASUS ZenBook OLED 13 UX325EA-KG747W (90NB0SL1-M00DB0) Pine Grey,56999₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/247630169.jpg', 'https://content.rozetka.com.ua/goods/images/big/248075723.jpg']"
291,Ноутбук ASUS ExpertBook B1 B7402FEA-LA0385R (90NX0481-M007F0),99319₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/282299211.jpg', 'https://content.rozetka.com.ua/goods/images/big/282299222.jpg']"
292,"Ноутбук 15.6"" ASUS X515KA-BR111W 90NB0VI1-M00A60 (Intel UHD Graphics 605, Intel Pentium N5030, 8 ГбGb, 60 Гц)",18278₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/282416402.jpg', 'https://content1.rozetka.com.ua/goods/images/big/282416417.jpg']"
293,"Ноутбук Pixus Rise 14""; FullHD (1920x1080) IPS LED, матовий / Intel Celeron N3350 (1.1 - 2.4 ГГц) / RAM 4 ГБ / eMMC 64 ГБ / Intel HD Graphics 500 / без ОП / Wi-Fi / BT / веб-камера / Linux / 1.34 кг / 5000 маг / сірий",10101₴,Є в наявності,['https://content2.rozetka.com.ua/goods/images/big/173942317.jpg']
294,Ноутбук ASUS L1500CDA-BQ0758 15.6FHD IPS/AMD R3- 3250U/8/256F/int/noOS/Black 90NX0401-M001F0,22700₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274434695.jpg', 'https://content.rozetka.com.ua/goods/images/big/274434697.jpg']"
295,"Ноутбук Acer Aspire 5 / AMD Ryzen™ 5 5500U / 16 GB RAM / SSD 512 GB / матовый, LED, IPS / AMD Radeon™ Graphics / для дома",36785₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813812.jpg', 'https://content.rozetka.com.ua/goods/images/big/274813815.jpg']"
296,Ноутбук Dell Latitude 5520 (N094L552015UA_WP) Silver,52060₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/270132406.jpg', 'https://content.rozetka.com.ua/goods/images/big/270132407.jpg']"
297,Ноутбук Lenovo V15 (82C500JNRA),30170₴,Немає в наявності,"['https://content2.rozetka.com.ua/goods/images/big/276973292.jpg', 'https://content1.rozetka.com.ua/goods/images/big/276973302.jpg']"
298,Ноутбук ASUS VivoBook 15 OLED K513EQ-L1739 (90NB0SK3-M00FE0) Hearty Gold / Intel Core i3-1125G4 / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce MX350,32999₴,Закінчується,"['https://content1.rozetka.com.ua/goods/images/big/274435489.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274435484.jpg']"
299,"Ноутбук HP ENVY 17 / Intel Core i7-1195G7, 4 ядра / 32 GB RAM / SSD 1 Tb / серебристый / для бизнеса",80505₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/274813008.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813019.jpg']"
300,Ноутбук НР ProBook 445 G8 (2U742AV_V2) Pike Silver,57899₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/248193914.jpg', 'https://content1.rozetka.com.ua/goods/images/big/248193915.jpg']"
301,Ноутбук HP EliteBook 835 G8 (568Q1EC) Silver,54999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/278630560.jpg', 'https://content.rozetka.com.ua/goods/images/big/278630561.jpg']"
302,Ноутбук Acer Swift 1 SF114-34 (NX.A7BEU.00E),26496₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/274406178.jpg', 'https://content.rozetka.com.ua/goods/images/big/274406189.jpg']"
303,"Ноутбук Apple MacBook Pro 16"" M1 Pro 512GB 2021 (MK183UA/A) Space Gray",114999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/229714100.jpg', 'https://content.rozetka.com.ua/goods/images/big/229714101.jpg']"
304,Ноутбук Acer Spin 5 SP513-55N-51J5 (NX.A5PEU.00K) Steel Gray,49599₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/250409118.jpg', 'https://content1.rozetka.com.ua/goods/images/big/250409119.jpg']"
305,Ноутбук HP ProBook x360 435 G8 (469G7UC),33351₴,Є в наявності,['https://content.rozetka.com.ua/goods/images/big/282510452.jpg']
306,Ноутбук MSI Pulse (GL6611UEK-640XUA),78995₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/258991334.jpg', 'https://content2.rozetka.com.ua/goods/images/big/258991339.jpg']"
307,"Ноутбук Acer Aspire 5 / i5-1135G7 / 12 GB RAM / SSD 512 GB / матовый, LED, IPS / Intel Iris Xe Graphics / для бизнеса и учебы",31522₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/282197062.jpg', 'https://content.rozetka.com.ua/goods/images/big/282197067.jpg']"
308,Ноутбук Lenovo ThinkPad X1 Extreme 3 (20TK002SRA),181681₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/269009685.jpg', 'https://content1.rozetka.com.ua/goods/images/big/269009695.jpg']"
309,Ноутбук Lenovo V14 (82C6006ARA),15258₴,Немає в наявності,"['https://content2.rozetka.com.ua/goods/images/big/269012018.jpg', 'https://content2.rozetka.com.ua/goods/images/big/269012028.jpg']"
310,Ноутбук Xiaomi Mi Notebook Pro 15 Intel I5-11320H/Intel Iris XE Graphics (JYU4387CN) (F00265042),56492₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/264197544.jpg', 'https://content2.rozetka.com.ua/goods/images/big/264197556.jpg']"
311,Ноутбук ASUS ROG Flow Z13 GZ301ZC-LD110W (90NR07Z1-M007N0),84106₴,Немає в наявності,"['https://content.rozetka.com.ua/goods/images/big/275551836.jpg', 'https://content2.rozetka.com.ua/goods/images/big/275551844.jpg']"
312,Ноутбук HP Pavilion Aero Laptop 13-be0026ua (5A5Z0EA) Silver,43355₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/248215126.jpg', 'https://content.rozetka.com.ua/goods/images/big/248215127.jpg']"
313,Ноутбук HP Chromebook 14a-na0010nr (9LL49UA#ABA),16609₴,Немає в наявності,['https://content1.rozetka.com.ua/goods/images/big/277061495.png']
314,Ноутбук ASUS ROG Flow Z13 GZ301ZC-LD110W (90NR07Z1-M007N0) Black,72499₴,Товар закінчився,"['https://content1.rozetka.com.ua/goods/images/big/272232726.jpg', 'https://content.rozetka.com.ua/goods/images/big/272232727.jpg']"
315,Ноутбук Acer TravelMate P2 TMP215-53-50VL (NX.VPVEU.00D) Shale Black,28999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274276933.jpg', 'https://content.rozetka.com.ua/goods/images/big/274276934.jpg']"
316,"Ноутбук HP OMEN / Ryzen 7-5800H, 8 ядер / 16 GB RAM / SSD 512 GB / AMD Радеон™ RX 6600M, 8 ГБ GDDR6 / 144 Гц / игровой ноутбук",73063₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813444.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813454.jpg']"
317,Ноутбук Xiaomi Mi Notebook Pro 14 Intel i7-11390H (JYU4386CN) (F00265041),56492₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/264197590.jpg', 'https://content2.rozetka.com.ua/goods/images/big/264197600.jpg']"
318,Ноутбук ASUS ZenBook Pro Duo OLED UX582HS-H2902X (90NB0V21-M00920),217099₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/282295995.jpg', 'https://content.rozetka.com.ua/goods/images/big/282296015.jpg']"
319,Ноутбук Dell Vostro 14 5402 (N8002VN5402UA_UBU) Gray,40125₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/231864985.jpg', 'https://content2.rozetka.com.ua/goods/images/big/231864987.jpg']"
320,"Ноутбук ASUS X515EA-BQ1445 / Intel Core i5-1135G7 / 8 GB RAM / SSD 512 GB / Intel Iris Xe Graphics / матовый, LED, IPS / для дома и офиса",30969₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/276403026.jpg', 'https://content.rozetka.com.ua/goods/images/big/276403030.jpg']"
